gsm,field,raw_value,reason
GSM3647610,age,12,number_without_unit
GSM3647611,age,12,number_without_unit
GSM3647612,age,12,number_without_unit
GSM3647613,age,12,number_without_unit
GSM3647614,age,12,number_without_unit
GSM3647615,age,12,number_without_unit
GSM3647616,age,12,number_without_unit
GSM3647617,age,12,number_without_unit
GSM3647618,age,12,number_without_unit
GSM3647619,age,12,number_without_unit
GSM3647620,age,12,number_without_unit
GSM3647621,age,12,number_without_unit
GSM3647622,age,12,number_without_unit
GSM3647623,age,12,number_without_unit
GSM3647624,age,12,number_without_unit
GSM3647625,age,12,number_without_unit
GSM3647626,age,12,number_without_unit
GSM3647627,age,12,number_without_unit
GSM3647628,age,12,number_without_unit
GSM3647629,age,12,number_without_unit
GSM3647630,age,12,number_without_unit
GSM3647631,age,12,number_without_unit
GSM3647632,age,12,number_without_unit
GSM3647633,age,12,number_without_unit
GSM3647634,age,12,number_without_unit
GSM3647635,age,12,number_without_unit
GSM3647636,age,12,number_without_unit
GSM3647637,age,12,number_without_unit
GSM3647638,age,12,number_without_unit
GSM3647639,age,12,number_without_unit
GSM3647640,age,12,number_without_unit
GSM3647641,age,12,number_without_unit
GSM3647642,age,12,number_without_unit
GSM3647643,age,12,number_without_unit
GSM3647644,age,12,number_without_unit
GSM3647645,age,12,number_without_unit
GSM3647646,age,12,number_without_unit
GSM3647647,age,12,number_without_unit
GSM3647648,age,12,number_without_unit
GSM3647649,age,12,number_without_unit
GSM3647650,age,12,number_without_unit
GSM3647651,age,12,number_without_unit
GSM3647652,age,12,number_without_unit
GSM3647653,age,12,number_without_unit
GSM3647654,age,12,number_without_unit
GSM3647655,age,12,number_without_unit
GSM3647656,age,12,number_without_unit
GSM3647657,age,12,number_without_unit
GSM3647658,age,12,number_without_unit
GSM3647659,age,12,number_without_unit
GSM3647660,age,12,number_without_unit
GSM3647661,age,12,number_without_unit
GSM3647662,age,12,number_without_unit
GSM3647663,age,12,number_without_unit
GSM3647664,age,12,number_without_unit
GSM3647665,age,12,number_without_unit
GSM3647666,age,12,number_without_unit
GSM3647667,age,12,number_without_unit
GSM3647668,age,12,number_without_unit
GSM3647669,age,12,number_without_unit
GSM3647670,age,12,number_without_unit
GSM3647671,age,12,number_without_unit
GSM3647672,age,12,number_without_unit
GSM3647673,age,12,number_without_unit
GSM3647674,age,12,number_without_unit
GSM3647675,age,12,number_without_unit
GSM3647676,age,12,number_without_unit
GSM3647677,age,12,number_without_unit
GSM3647678,age,12,number_without_unit
GSM3647679,age,12,number_without_unit
GSM3647680,age,12,number_without_unit
GSM3647681,age,12,number_without_unit
GSM3647682,age,12,number_without_unit
GSM3647683,age,12,number_without_unit
GSM3647684,age,12,number_without_unit
GSM3647685,age,12,number_without_unit
GSM3647686,age,12,number_without_unit
GSM3647687,age,12,number_without_unit
GSM3647688,age,12,number_without_unit
GSM3647689,age,12,number_without_unit
GSM3647690,age,12,number_without_unit
GSM3647691,age,12,number_without_unit
GSM3647692,age,12,number_without_unit
GSM3647693,age,12,number_without_unit
GSM3647694,age,12,number_without_unit
GSM3647695,age,12,number_without_unit
GSM3647696,age,12,number_without_unit
GSM3647697,age,12,number_without_unit
GSM3647698,age,12,number_without_unit
GSM3647699,age,12,number_without_unit
GSM3647700,age,12,number_without_unit
GSM3647701,age,12,number_without_unit
GSM3647702,age,12,number_without_unit
GSM3647703,age,12,number_without_unit
GSM3647704,age,12,number_without_unit
GSM3647705,age,12,number_without_unit
GSM3647706,age,12,number_without_unit
GSM3647707,age,12,number_without_unit
GSM3647708,age,12,number_without_unit
GSM3647709,age,12,number_without_unit
GSM3647710,age,12,number_without_unit
GSM3647711,age,12,number_without_unit
GSM3647712,age,12,number_without_unit
GSM3647713,age,12,number_without_unit
GSM3647714,age,12,number_without_unit
GSM3647715,age,12,number_without_unit
GSM3647716,age,12,number_without_unit
GSM3647717,age,12,number_without_unit
GSM3647718,age,12,number_without_unit
GSM3647719,age,12,number_without_unit
GSM3647720,age,12,number_without_unit
GSM3647721,age,12,number_without_unit
GSM3647722,age,12,number_without_unit
GSM3647723,age,12,number_without_unit
GSM3647724,age,12,number_without_unit
GSM3647725,age,12,number_without_unit
GSM3647726,age,12,number_without_unit
GSM3647727,age,12,number_without_unit
GSM3647728,age,12,number_without_unit
GSM3647729,age,12,number_without_unit
GSM3647730,age,12,number_without_unit
GSM3647731,age,12,number_without_unit
GSM3647732,age,12,number_without_unit
GSM3647733,age,12,number_without_unit
GSM3647734,age,12,number_without_unit
GSM3647735,age,12,number_without_unit
GSM3647736,age,12,number_without_unit
GSM3647737,age,12,number_without_unit
GSM3647738,age,12,number_without_unit
GSM3647739,age,12,number_without_unit
GSM3647740,age,12,number_without_unit
GSM3647741,age,12,number_without_unit
GSM3647742,age,12,number_without_unit
GSM3647743,age,12,number_without_unit
GSM3647744,age,12,number_without_unit
GSM3647745,age,12,number_without_unit
GSM3647746,age,12,number_without_unit
GSM3647747,age,12,number_without_unit
GSM3647748,age,12,number_without_unit
GSM3647749,age,12,number_without_unit
GSM3647750,age,12,number_without_unit
GSM3647751,age,12,number_without_unit
GSM3647752,age,12,number_without_unit
GSM3647753,age,12,number_without_unit
GSM3647754,age,12,number_without_unit
GSM3647755,age,12,number_without_unit
GSM3647756,age,12,number_without_unit
GSM3647757,age,12,number_without_unit
GSM3647758,age,12,number_without_unit
GSM3647759,age,12,number_without_unit
GSM3647760,age,12,number_without_unit
GSM3647761,age,12,number_without_unit
GSM3647762,age,12,number_without_unit
GSM3647763,age,12,number_without_unit
GSM3647764,age,12,number_without_unit
GSM3647765,age,12,number_without_unit
GSM3647766,age,12,number_without_unit
GSM3647767,age,12,number_without_unit
GSM3647768,age,12,number_without_unit
GSM3647769,age,12,number_without_unit
GSM3647770,age,12,number_without_unit
GSM3647771,age,12,number_without_unit
GSM3647772,age,12,number_without_unit
GSM3647773,age,12,number_without_unit
GSM3647774,age,12,number_without_unit
GSM3647775,age,12,number_without_unit
GSM3647776,age,12,number_without_unit
GSM3647777,age,12,number_without_unit
GSM3647778,age,12,number_without_unit
GSM3647779,age,12,number_without_unit
GSM3647780,age,12,number_without_unit
GSM3647781,age,12,number_without_unit
GSM3647782,age,12,number_without_unit
GSM3647783,age,12,number_without_unit
GSM3647784,age,12,number_without_unit
GSM3647785,age,12,number_without_unit
GSM3647786,age,12,number_without_unit
GSM3647787,age,12,number_without_unit
GSM3647788,age,12,number_without_unit
GSM3647789,age,12,number_without_unit
GSM3647790,age,12,number_without_unit
GSM3647791,age,12,number_without_unit
GSM3647792,age,12,number_without_unit
GSM3647793,age,12,number_without_unit
GSM3647794,age,12,number_without_unit
GSM3647795,age,12,number_without_unit
GSM3647796,age,12,number_without_unit
GSM3647797,age,12,number_without_unit
GSM3647798,age,12,number_without_unit
GSM3647799,age,12,number_without_unit
GSM3647800,age,12,number_without_unit
GSM3647801,age,12,number_without_unit
GSM3647802,age,12,number_without_unit
GSM3647803,age,12,number_without_unit
GSM3647804,age,12,number_without_unit
GSM3647805,age,12,number_without_unit
GSM3647806,age,12,number_without_unit
GSM3647807,age,12,number_without_unit
GSM3647808,age,12,number_without_unit
GSM3647809,age,12,number_without_unit
GSM3647810,age,12,number_without_unit
GSM3647811,age,12,number_without_unit
GSM3647812,age,12,number_without_unit
GSM3647813,age,12,number_without_unit
GSM3647814,age,12,number_without_unit
GSM3647815,age,12,number_without_unit
GSM3647816,age,12,number_without_unit
GSM3647817,age,12,number_without_unit
GSM3647818,age,12,number_without_unit
GSM3647819,age,12,number_without_unit
GSM3647820,age,12,number_without_unit
GSM3647821,age,12,number_without_unit
GSM3647822,age,12,number_without_unit
GSM3647823,age,12,number_without_unit
GSM3647824,age,12,number_without_unit
GSM3647825,age,12,number_without_unit
GSM3647826,age,12,number_without_unit
GSM3647827,age,12,number_without_unit
GSM3647828,age,12,number_without_unit
GSM3647829,age,12,number_without_unit
GSM3647830,age,12,number_without_unit
GSM3647831,age,12,number_without_unit
GSM3647832,age,12,number_without_unit
GSM3647833,age,12,number_without_unit
GSM3647834,age,12,number_without_unit
GSM3647835,age,12,number_without_unit
GSM3647836,age,12,number_without_unit
GSM3647837,age,12,number_without_unit
GSM3647838,age,12,number_without_unit
GSM3647839,age,12,number_without_unit
GSM3647840,age,12,number_without_unit
GSM3647841,age,12,number_without_unit
GSM3647842,age,12,number_without_unit
GSM3647843,age,12,number_without_unit
GSM3647844,age,12,number_without_unit
GSM3647845,age,12,number_without_unit
GSM3647846,age,12,number_without_unit
GSM3647847,age,12,number_without_unit
GSM3647848,age,12,number_without_unit
GSM3647849,age,12,number_without_unit
GSM3647850,age,12,number_without_unit
GSM3647851,age,12,number_without_unit
GSM3647852,age,12,number_without_unit
GSM3647853,age,12,number_without_unit
GSM3647854,age,12,number_without_unit
GSM3647855,age,12,number_without_unit
GSM3647856,age,12,number_without_unit
GSM3647857,age,12,number_without_unit
GSM3647858,age,12,number_without_unit
GSM3647859,age,12,number_without_unit
GSM3647860,age,12,number_without_unit
GSM3647861,age,12,number_without_unit
GSM3647862,age,12,number_without_unit
GSM3647863,age,12,number_without_unit
GSM3647864,age,12,number_without_unit
GSM3647865,age,12,number_without_unit
GSM3647866,age,12,number_without_unit
GSM3647867,age,12,number_without_unit
GSM3647868,age,12,number_without_unit
GSM3647869,age,12,number_without_unit
GSM3647870,age,12,number_without_unit
GSM3647871,age,12,number_without_unit
GSM3647872,age,12,number_without_unit
GSM3647873,age,12,number_without_unit
GSM3647874,age,12,number_without_unit
GSM3647875,age,12,number_without_unit
GSM3647876,age,12,number_without_unit
GSM3647877,age,12,number_without_unit
GSM3647878,age,12,number_without_unit
GSM3647879,age,12,number_without_unit
GSM3647880,age,12,number_without_unit
GSM3647881,age,12,number_without_unit
GSM3647882,age,12,number_without_unit
GSM3647883,age,12,number_without_unit
GSM3647884,age,12,number_without_unit
GSM3647885,age,12,number_without_unit
GSM3647886,age,12,number_without_unit
GSM3647887,age,12,number_without_unit
GSM3647888,age,12,number_without_unit
GSM3647889,age,12,number_without_unit
GSM3647890,age,12,number_without_unit
GSM3647891,age,12,number_without_unit
GSM3647892,age,12,number_without_unit
GSM3647893,age,12,number_without_unit
GSM3647894,age,12,number_without_unit
GSM3647895,age,12,number_without_unit
GSM3647896,age,12,number_without_unit
GSM3647897,age,12,number_without_unit
GSM3647898,age,12,number_without_unit
GSM3647899,age,12,number_without_unit
GSM3647900,age,12,number_without_unit
GSM3647901,age,12,number_without_unit
GSM3647902,age,12,number_without_unit
GSM3647903,age,12,number_without_unit
GSM3647904,age,12,number_without_unit
GSM3647905,age,12,number_without_unit
GSM3647906,age,12,number_without_unit
GSM3647907,age,12,number_without_unit
GSM3647908,age,12,number_without_unit
GSM3647909,age,12,number_without_unit
GSM3647910,age,12,number_without_unit
GSM3647911,age,12,number_without_unit
GSM3647912,age,12,number_without_unit
GSM3647913,age,12,number_without_unit
GSM3647914,age,12,number_without_unit
GSM3647915,age,12,number_without_unit
GSM3647916,age,12,number_without_unit
GSM3647917,age,12,number_without_unit
GSM3647918,age,12,number_without_unit
GSM3647919,age,12,number_without_unit
GSM3647920,age,12,number_without_unit
GSM3647921,age,12,number_without_unit
GSM3647922,age,12,number_without_unit
GSM3647923,age,12,number_without_unit
GSM3647924,age,12,number_without_unit
GSM3647925,age,12,number_without_unit
GSM3647926,age,12,number_without_unit
GSM3647927,age,12,number_without_unit
GSM3647928,age,12,number_without_unit
GSM3647929,age,12,number_without_unit
GSM3647930,age,12,number_without_unit
GSM3647931,age,12,number_without_unit
GSM3647932,age,12,number_without_unit
GSM3647933,age,12,number_without_unit
GSM3647934,age,12,number_without_unit
GSM3647935,age,12,number_without_unit
GSM3647936,age,12,number_without_unit
GSM3647937,age,12,number_without_unit
GSM3647938,age,12,number_without_unit
GSM3647939,age,12,number_without_unit
GSM3647940,age,12,number_without_unit
GSM3647941,age,12,number_without_unit
GSM3647942,age,12,number_without_unit
GSM3647943,age,12,number_without_unit
GSM3647944,age,12,number_without_unit
GSM3647945,age,12,number_without_unit
GSM3647946,age,12,number_without_unit
GSM3647947,age,12,number_without_unit
GSM3647948,age,12,number_without_unit
GSM3647949,age,12,number_without_unit
GSM3647950,age,12,number_without_unit
GSM3647951,age,12,number_without_unit
GSM3647952,age,12,number_without_unit
GSM3647953,age,12,number_without_unit
GSM3647954,age,12,number_without_unit
GSM3647955,age,12,number_without_unit
GSM3647956,age,12,number_without_unit
GSM3647957,age,12,number_without_unit
GSM3647958,age,12,number_without_unit
GSM3647959,age,12,number_without_unit
GSM3647960,age,12,number_without_unit
GSM3647961,age,12,number_without_unit
GSM3647962,age,12,number_without_unit
GSM3647963,age,12,number_without_unit
GSM3647964,age,12,number_without_unit
GSM3647965,age,12,number_without_unit
GSM3647966,age,12,number_without_unit
GSM3647967,age,12,number_without_unit
GSM3647968,age,12,number_without_unit
GSM3647969,age,12,number_without_unit
GSM3647970,age,12,number_without_unit
GSM3647971,age,12,number_without_unit
GSM3647972,age,12,number_without_unit
GSM3647973,age,12,number_without_unit
GSM3647974,age,12,number_without_unit
GSM3647975,age,12,number_without_unit
GSM3647976,age,12,number_without_unit
GSM3647977,age,12,number_without_unit
GSM3647978,age,12,number_without_unit
GSM3647979,age,12,number_without_unit
GSM3647980,age,12,number_without_unit
GSM3647981,age,12,number_without_unit
GSM3647982,age,12,number_without_unit
GSM3647983,age,12,number_without_unit
GSM3647984,age,12,number_without_unit
GSM3647985,age,12,number_without_unit
GSM3647986,age,12,number_without_unit
GSM3647987,age,12,number_without_unit
GSM3647988,age,12,number_without_unit
GSM3647989,age,12,number_without_unit
GSM3647990,age,12,number_without_unit
GSM3647991,age,12,number_without_unit
GSM3647992,age,12,number_without_unit
GSM3647993,age,12,number_without_unit
GSM3647994,age,12,number_without_unit
GSM3647995,age,12,number_without_unit
GSM3647996,age,12,number_without_unit
GSM3647997,age,12,number_without_unit
GSM3647998,age,12,number_without_unit
GSM3647999,age,12,number_without_unit
GSM3648000,age,12,number_without_unit
GSM3648001,age,12,number_without_unit
GSM3648002,age,12,number_without_unit
GSM3648003,age,12,number_without_unit
GSM3648004,age,12,number_without_unit
GSM3648005,age,12,number_without_unit
GSM3648006,age,12,number_without_unit
GSM3648007,age,12,number_without_unit
GSM3648008,age,12,number_without_unit
GSM3648009,age,12,number_without_unit
GSM3648010,age,12,number_without_unit
GSM3648011,age,12,number_without_unit
GSM3648012,age,12,number_without_unit
GSM3648013,age,12,number_without_unit
GSM3648014,age,12,number_without_unit
GSM3648015,age,12,number_without_unit
GSM3648016,age,12,number_without_unit
GSM3648017,age,12,number_without_unit
GSM3648018,age,12,number_without_unit
GSM3648019,age,12,number_without_unit
GSM3648020,age,12,number_without_unit
