gsm,title,source_name,organism,molecule,library_strategy,library_source,is_expression,age_raw,age_value,age_unit,age_months,age_stage,age_group,age_rule,age_source,age_flags,sex_raw,sex,sex_rule,sex_source,tissue_raw,tissue,tissue_ontology,cell_type_raw,cell_type,cell_type_ontology,cell_line,sample_type,strain_raw,strain,genotype_raw,genotype_is_control,treatment_raw,treatment_is_control,treatment_source,is_pooled,is_cell_level,series_ids
GSM3647770,K12MC.2F7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647771,K12MC.2F8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647772,K12MC.2F9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647773,K12MC.2G1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647774,K12MC.2G10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647775,K12MC.2G11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647776,K12MC.2G12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647777,K12MC.2G2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647778,K12MC.2G3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647779,K12MC.2G4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647780,K12MC.2G5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647781,K12MC.2G6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647782,K12MC.2G7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647783,K12MC.2G8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647784,K12MC.2G9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647785,K12MC.2H1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647786,K12MC.2H10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647787,K12MC.2H11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647788,K12MC.2H12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647789,K12MC.2H2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647790,K12MC.2H3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647791,K12MC.2H4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647792,K12MC.2H5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647793,K12MC.2H6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647794,K12MC.2H7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647795,K12MC.2H8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647796,K12MC.2H9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647797,K12MC.3A1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647798,K12MC.3A10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647799,K12MC.3A11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647800,K12MC.3A12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647801,K12MC.3A2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647802,K12MC.3A3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647803,K12MC.3A4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647804,K12MC.3A5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647805,K12MC.3A6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647806,K12MC.3A7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647807,K12MC.3A8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647808,K12MC.3A9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647809,K12MC.3B1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647810,K12MC.3B10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647811,K12MC.3B11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647812,K12MC.3B12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647813,K12MC.3B2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647814,K12MC.3B3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647815,K12MC.3B4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647816,K12MC.3B5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647817,K12MC.3B6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647818,K12MC.3B7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647819,K12MC.3B8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647820,K12MC.3B9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647821,K12MC.3C1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647822,K12MC.3C10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647823,K12MC.3C11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647824,K12MC.3C12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647825,K12MC.3C2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647826,K12MC.3C3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647827,K12MC.3C4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647828,K12MC.3C5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647829,K12MC.3C6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647830,K12MC.3C7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647831,K12MC.3C8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647832,K12MC.3C9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647833,K12MC.3D1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647834,K12MC.3D10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647835,K12MC.3D11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647836,K12MC.3D12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647837,K12MC.3D2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647838,K12MC.3D3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647839,K12MC.3D4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647840,K12MC.3D5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647841,K12MC.3D6,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647842,K12MC.3D7,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647843,K12MC.3D8,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647844,K12MC.3D9,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647845,K12MC.3E1,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647846,K12MC.3E10,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647847,K12MC.3E11,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647848,K12MC.3E12,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647849,K12MC.3E2,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647850,K12MC.3E3,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647851,K12MC.3E4,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
GSM3647852,K12MC.3E5,Cortex,Mus musculus,polyA RNA,RNA-Seq,transcriptomic,True,12,12.0,,,,,number_without_unit,field,unit_missing,Male,male,explicit_token,field,,cerebral cortex,UBERON:0000956,,,,,tissue,,,APP_NL-F-G,False,,,,False,True,GSE127892;GSE127893
